station_origin,station_destination,flows,population,jobs,distance
Aldgate,Ruislip,1,2886,257,28156.09915575313
Aldgate,Ruislip Gardens,0,2886,167,26929.866492531946
Aldgate,Ruislip Manor,1,2886,408,27477.21317551451
Aldgate,Russell Square,7,2886,5172,4653.511305782971
Aldgate,Seven Sisters,2,2886,10191,10187.43809428029
Aldgate,Shepherd's Bush,2,2886,9890,11182.705375178077
Aldgate,Shepherd's Bush Market,3,2886,416,12944.444517429603
Aldgate,Sloane Square,6,2886,8229,7334.04566005056
Aldgate,Snaresbrook,0,2886,512,12767.529906685322
Aldgate,South Ealing,0,2886,670,19071.991030357553
Aldgate,South Harrow,0,2886,387,26337.176451527324
Aldgate,South Kensington,10,2886,15325,8507.268031651995
Aldgate,South Kenton,0,2886,261,20296.0982699185
Aldgate,South Ruislip,0,2886,289,26043.980766375575
Aldgate,South Wimbledon,0,2886,1361,15127.157130394453
Aldgate,South Woodford,0,2886,766,14083.35064275334
Aldgate,Southfields,0,2886,1351,16065.128159117372
Aldgate,Southgate,1,2886,874,17479.255518104193
Aldgate,Southwark,0,2886,10326,3421.9946966263715
Aldgate,St. James's Park,15,2886,13339,5390.981050502789
Aldgate,St. John's Wood,1,2886,3982,8807.556714334092
Aldgate,St. Paul's,4,2886,13446,2286.4420812600674
Aldgate,Stamford Brook,0,2886,784,14116.74534864704
Aldgate,Stanmore,4,2886,983,24745.381408074525
Aldgate,Stepney Green,0,2886,1879,3479.9190338349913
Aldgate,Stockwell,0,2886,1623,6698.130242953041
Aldgate,Stonebridge Park,0,2886,729,16294.09819038272
Aldgate,Stratford,6,2886,55954,7314.192802962607
Aldgate,Sudbury Hill,0,2886,277,25194.553657192308
Aldgate,Sudbury Town,0,2886,218,23577.49704189787
Aldgate,Swiss Cottage,2,2886,2598,9777.497007139067
Aldgate,Temple,8,2886,6780,3426.7137581494785
Aldgate,Tooting Bec,0,2886,1239,11693.30786826856
Aldgate,Tooting Broadway,1,2886,4506,12768.269310613978
Aldgate,Tottenham Court Road,14,2886,19126,4744.138648129243
Aldgate,Tottenham Hale,0,2886,3239,11340.977262159558
Aldgate,Totteridge & Whetstone,0,2886,287,18825.588516389
Aldgate,Tower Hill,4,2886,8286,597.1867971235625
Aldgate,Tufnell Park,0,2886,557,8461.903412996278
Aldgate,Turnham Green,0,2886,1515,14721.509592971912
Aldgate,Turnpike Lane,2,2886,992,11709.600901305957
Aldgate,Upton Park,0,2886,1642,9606.053166028267
Aldgate,Uxbridge,29,2886,4316,33210.58646067674
Aldgate,Vauxhall,3,2886,16242,8204.98595246237
Aldgate,Victoria,5,2886,33251,6168.286646821713
Aldgate,Walthamstow Central,0,2886,5271,11103.17227974404
Aldgate,Wanstead,0,2886,419,12776.829840576911
Aldgate,Warren Street,0,2886,17309,5591.939153781608
Aldgate,Warwick Avenue,2,2886,1174,9424.724205540322
Aldgate,Waterloo,3,2886,23466,3979.871684235217
Aldgate,Watford,2,2886,961,36351.668513883
Aldgate,Wembley Central,0,2886,1327,18012.196657351178
Aldgate,Wembley Park,40,2886,5759,17469.63779621674
Aldgate,West Acton,0,2886,488,17432.40507540679
Aldgate,West Brompton,0,2886,5859,10736.111916703203
Aldgate,West Finchley,0,2886,91,16402.012472741942
Aldgate,West Ham,0,2886,5487,7355.139029038317
Aldgate,West Hampstead,9,2886,5856,10958.998393438203
Aldgate,West Harrow,2,2886,122,23167.50730898063
Aldgate,West Kensington,0,2886,1345,11112.78801924478
Aldgate,West Ruislip,0,2886,194,29054.25968901829
Aldgate,Westbourne Park,6,2886,1347,10398.799024472732
Aldgate,Westminster,14,2886,15466,4830.231710596015
Aldgate,White City,2,2886,5966,12483.20646843754
Aldgate,Whitechapel,2,2886,17633,2399.754850340471
Aldgate,Willesden Green,5,2886,830,13159.677930542657
Aldgate,Willesden Junction,1,2886,4165,13654.91622208307
Aldgate,Wimbledon,0,2886,6295,19080.69019368915
Aldgate,Wood Green,4,2886,2146,12640.426526709125
Aldgate,Wood Lane,8,2886,1578,12418.181562185115
Aldgate,Woodford,0,2886,706,15795.305558766357
Aldgate,Woodside Park,0,2886,745,17348.486819638227
Aldgate East,Acton Town,2,3172,2202,17186.099003611576
Aldgate East,Aldgate,0,3172,7782,1436.42078153514
Aldgate East,Alperton,0,3172,741,22159.18694714366
Aldgate East,Amersham,0,3172,256,45477.507362861936
Aldgate East,Angel,20,3172,8103,3774.1278943551197
Aldgate East,Archway,4,3172,2193,9699.22140955314
Aldgate East,Arnos Grove,0,3172,748,15743.888816161227
Aldgate East,Arsenal,0,3172,315,7742.857107079055
Aldgate East,Baker Street,45,3172,14973,6912.4085060760335
Aldgate East,Balham,2,3172,3814,10960.189633945976
Aldgate East,Bank and Monument,95,3172,78549,1678.964427666305
Aldgate East,Barbican,45,3172,9134,2107.2417815158915
Aldgate East,Barking,15,3172,7004,11892.173138106748
Aldgate East,Barkingside,0,3172,262,17466.849919603043
Aldgate East,Barons Court,7,3172,2956,11915.567977590174
Aldgate East,Bayswater,0,3172,615,10563.387919311188
Aldgate East,Becontree,0,3172,456,15186.625523803936
Aldgate East,Belsize Park,2,3172,2255,8694.996733235159
Aldgate East,Bermondsey,0,3172,3172,4653.519337234055
Aldgate East,Bethnal Green,0,3172,4660,3373.0871131729177
Aldgate East,Blackfriars,165,3172,10849,2916.7201460342417
Aldgate East,Blackhorse Road,1,3172,2955,12906.017908116968
Aldgate East,Bond Street,39,3172,20967,6414.828706341252
Aldgate East,Borough,7,3172,3254,3080.2866660738287
Aldgate East,Boston Manor,2,3172,892,20697.835653566395
Aldgate East,Bounds Green,0,3172,778,14389.646325784986
Aldgate East,Bow Road,16,3172,1193,3697.7027954665245
Aldgate East,Brent Cross,0,3172,450,13773.814847827742
Aldgate East,Brixton,5,3172,5084,8526.914971542838
Aldgate East,Bromley-by-Bow,18,3172,1613,4706.472704828392
Aldgate East,Buckhurst Hill,0,3172,228,16692.4941233536
Aldgate East,Burnt Oak,1,3172,649,18366.357618978574
Aldgate East,Caledonian Road,3,3172,1803,6460.850528216369
Aldgate East,Camden Town,16,3172,6348,6663.118646740872
Aldgate East,Canada Water,0,3172,20443,3802.266971915345
Aldgate East,Canary Wharf,3,3172,58772,5127.998898694888
Aldgate East,Canning Town,5,3172,15428,7175.796381636823
Aldgate East,Cannon Street,85,3172,4698,2008.2771437602569
Aldgate East,Canons Park,0,3172,526,23569.49381649923
Aldgate East,Chalk Farm,4,3172,1329,7656.895793747555
Aldgate East,Chancery Lane,9,3172,15391,3623.640465480049
Aldgate East,Charing Cross,1,3172,7016,4803.685768457667
Aldgate East,Chigwell,0,3172,148,17939.974275797904
Aldgate East,Chiswick Park,4,3172,1517,15913.92976128355
Aldgate East,Clapham Common,3,3172,2020,8535.236800394843
Aldgate East,Clapham North,2,3172,1238,7892.479309016212
Aldgate East,Clapham South,1,3172,1513,9787.555033129665
Aldgate East,Cockfosters,0,3172,262,20932.66060329134
Aldgate East,Colindale,2,3172,2081,17059.93556928489
Aldgate East,Colliers Wood,0,3172,865,14290.736181688515
Aldgate East,Covent Garden,3,3172,4355,4822.0647491789405
Aldgate East,Dagenham East,2,3172,649,17894.054089920603
Aldgate East,Dagenham Heathway,2,3172,1108,16614.82630087103
Aldgate East,Debden,2,3172,865,20580.08561639624
Aldgate East,Dollis Hill,1,3172,847,14649.569197005954
Aldgate East,Ealing Broadway,3,3172,4846,19291.354429515388
Aldgate East,Ealing Common,0,3172,915,18212.721832749336
Aldgate East,Earl's Court,21,3172,6613,10410.769912229065
Aldgate East,East Acton,1,3172,1505,14682.438171609967
Aldgate East,East Finchley,0,3172,1253,13038.446863978508
Aldgate East,East Ham,14,3172,2062,9469.878211073603
Aldgate East,East Putney,9,3172,1877,14676.287251414878
Aldgate East,Eastcote,0,3172,364,26594.75600797965
Aldgate East,Edgware,0,3172,772,19884.487297842217
Aldgate East,Edgware Road,20,3172,6868,7947.248873540563
Aldgate East,Elephant & Castle,18,3172,6427,3901.4268182766473
Aldgate East,Elm Park,0,3172,269,20189.84244630372
Aldgate East,Embankment,131,3172,10220,4463.354947998755
Aldgate East,Epping,0,3172,498,26527.68046193986
Aldgate East,Euston,13,3172,16800,5289.519836566763
Aldgate East,Euston Square,105,3172,8093,5465.6288425104
Aldgate East,Fairlop,0,3172,182,18635.579755615025
Aldgate East,Farringdon,140,3172,25592,2568.151725257508
Aldgate East,Finchley Central,4,3172,1921,15409.00340925517
Aldgate East,Finchley Road,1,3172,3417,10447.045753390796
Aldgate East,Finsbury Park,2,3172,6769,8515.609800307171
Aldgate East,Fulham Broadway,9,3172,4200,11920.920980399875
Aldgate East,Gants Hill,0,3172,601,13978.538377042896
Aldgate East,Gloucester Road,20,3172,5194,9500.648698379979
Aldgate East,Golders Green,1,3172,1871,12258.72574450876
Aldgate East,Goldhawk Road,4,3172,370,13627.51582458742
Aldgate East,Goodge Street,13,3172,6457,5630.658205413769
Aldgate East,Grange Hill,0,3172,76,19286.887006419533
Aldgate East,Great Portland Street,30,3172,6936,6085.589060769898
Aldgate East,Green Park,46,3172,26754,6153.120295010739
Aldgate East,Greenford,0,3172,1157,22143.571172605964
Aldgate East,Gunnersbury,14,3172,4775,16510.87477817558
Aldgate East,Hainault,0,3172,356,19514.263321758448
Aldgate East,Hammersmith,37,3172,18250,12809.4000635109
Aldgate East,Hampstead,2,3172,2010,9872.999837327343
Aldgate East,Hanger Lane,1,3172,1493,18317.250836619685
Aldgate East,Harlesden,2,3172,1668,15042.93129838705
Aldgate East,Harrow & Wealdstone,0,3172,1335,23707.521381753955
Aldgate East,Harrow-on-the-Hill,0,3172,3019,22169.420503297202
Aldgate East,Hatton Cross,3,3172,1219,29254.38635393507
Aldgate East,Heathrow Terminal 4,1,3172,693,31130.71904757395
Aldgate East,Heathrow Terminal 5,4,3172,975,34122.415775362715
Aldgate East,Heathrow Terminals 2 & 3,9,3172,2406,31667.13729972633
Aldgate East,Hendon Central,4,3172,1878,14907.422190301762
Aldgate East,High Barnet,0,3172,953,21662.000902206397
Aldgate East,High Street Kensington,10,3172,5427,10505.767484604143
Aldgate East,Highbury & Islington,0,3172,25385,7008.003172472152
Aldgate East,Highgate,1,3172,856,11289.42620576844
Aldgate East,Hillingdon,0,3172,318,31309.973217974657
Aldgate East,Holborn,50,3172,22346,4189.124177856806
Aldgate East,Holland Park,1,3172,2063,10513.073141180937
Aldgate East,Holloway Road,3,3172,1696,7076.147971194528
Aldgate East,Hornchurch,1,3172,451,21734.16965799276
Aldgate East,Hounslow Central,0,3172,708,24971.829000691694
Aldgate East,Hounslow East,1,3172,843,24226.144617270777
Aldgate East,Hounslow West,1,3172,401,26450.912692688133
Aldgate East,Hyde Park Corner,2,3172,2410,6933.009595277566
Aldgate East,Kennington,2,3172,1161,4740.995207501484
Aldgate East,Kensal Green,0,3172,472,12546.449219382717
Aldgate East,Kensington,0,3172,2252,11957.461088203945
Aldgate East,Kentish Town,2,3172,3404,7941.084289509877
Aldgate East,Kew Gardens,1,3172,792,18291.155697123577
Aldgate East,Kilburn,1,3172,1953,12218.401885375964
Aldgate East,Kilburn Park,1,3172,823,11307.900183089632
Aldgate East,King's Cross St. Pancras,111,3172,33330,4426.150162815268
Aldgate East,Kingsbury,0,3172,1018,20630.191238938438
Aldgate East,Knightsbridge,12,3172,6821,7516.963183577474
Aldgate East,Ladbroke Grove,5,3172,2131,11448.520836575823
Aldgate East,Lambeth North,4,3172,1319,4795.607927698842
Aldgate East,Lancaster Gate,2,3172,1820,8316.867125869689
Aldgate East,Latimer Road,3,3172,1109,12108.101371415363
Aldgate East,Leicester Square,17,3172,8847,5187.5960482612145
Aldgate East,Leyton,3,3172,1447,8009.114947351705
Aldgate East,Leytonstone,9,3172,1844,9672.958507643185
Aldgate East,Liverpool Street,47,3172,61122,965.8659667184489
Aldgate East,London Bridge,25,3172,29930,2565.692798811883
Aldgate East,Loughton,0,3172,655,18527.968526481098
Aldgate East,Maida Vale,1,3172,949,10456.118660161865
Aldgate East,Manor House,0,3172,1311,9631.723427527577
Aldgate East,Mansion House,80,3172,7815,2256.455849911104
Aldgate East,Marble Arch,7,3172,6145,7098.264941109244
Aldgate East,Marylebone,7,3172,4250,7450.7068318702
Aldgate East,Mile End,22,3172,3759,3072.7706295705693
Aldgate East,Mill Hill East,0,3172,681,16931.205851805786
Aldgate East,Moorgate,65,3172,24574,1399.95341532078
Aldgate East,Morden,2,3172,1447,16902.450628240385
Aldgate East,Mornington Crescent,2,3172,2927,6072.908433924958
Aldgate East,Neasden,0,3172,732,15435.152210760669
Aldgate East,Newbury Park,0,3172,559,16336.295497946892
Aldgate East,North Acton,3,3172,3168,15862.957487952277
Aldgate East,North Ealing,0,3172,332,19137.130286883592
Aldgate East,North Greenwich,6,3172,6276,6957.78218972447
Aldgate East,North Harrow,0,3172,190,24149.049225779152
Aldgate East,North Wembley,1,3172,365,19604.134984502012
Aldgate East,Northfields,0,3172,864,19766.983508322406
Aldgate East,Northolt,0,3172,663,23962.037432953148
Aldgate East,Northwick Park,0,3172,1713,20866.288645872468
Aldgate East,Northwood,0,3172,1018,29412.122113079247
Aldgate East,Northwood Hills,0,3172,488,27825.45322836607
Aldgate East,Notting Hill Gate,0,3172,5490,9813.33967821139
Aldgate East,Oakwood,0,3172,423,19588.68225689076
Aldgate East,Old Street,7,3172,15897,2253.4731340657618
Aldgate East,Osterley,1,3172,521,23258.64994482754
Aldgate East,Oval,7,3172,2544,5656.152891840001
Aldgate East,Oxford Circus,50,3172,44368,5860.488141050907
Aldgate East,Paddington,67,3172,20198,8735.880150386341
Aldgate East,Park Royal,3,3172,1552,20236.788737511983
Aldgate East,Parsons Green,7,3172,2711,12623.259311827947
Aldgate East,Perivale,0,3172,532,20547.136051421552
Aldgate East,Piccadilly Circus,61,3172,13641,5375.494208205541
Aldgate East,Pimlico,4,3172,5585,7810.2119850131185
Aldgate East,Pinner,0,3172,292,25666.804636670007
Aldgate East,Plaistow,9,3172,1049,6848.553741061239
Aldgate East,Preston Road,0,3172,411,19133.154846650472
Aldgate East,Putney Bridge,12,3172,2494,13617.721661144415
Aldgate East,Queen's Park,1,3172,2167,11161.823558313201
Aldgate East,Queensbury,0,3172,439,21876.186473302092
Aldgate East,Queensway,3,3172,1882,9175.016747331361
Aldgate East,Ravenscourt Park,5,3172,1895,13649.50298176538
Aldgate East,Rayners Lane,0,3172,426,24775.40163006184
Aldgate East,Redbridge,0,3172,198,12520.794615415873
Aldgate East,Regent's Park,0,3172,3364,6838.5387690761545
Aldgate East,Richmond,16,3172,5397,20459.31896120321
Aldgate East,Roding Valley,0,3172,84,15751.314910057434
Aldgate East,Royal Oak,3,3172,856,9673.176663099921
Aldgate East,Ruislip,0,3172,257,28399.88104042349
Aldgate East,Ruislip Manor,0,3172,408,27720.99506018487
Aldgate East,Russell Square,5,3172,5172,4895.5584930709865
Aldgate East,Seven Sisters,1,3172,10191,10431.219978950652
Aldgate East,Shepherd's Bush,2,3172,9890,11424.752562466092
Aldgate East,Shepherd's Bush Market,3,3172,416,13188.226402099963
Aldgate East,Sloane Square,58,3172,8229,7576.092847338576
Aldgate East,Snaresbrook,2,3172,512,11331.109125150182
Aldgate East,South Ealing,2,3172,670,19314.038217645568
Aldgate East,South Harrow,0,3172,387,26580.958336197684
Aldgate East,South Kensington,79,3172,15325,8749.31521894001
Aldgate East,South Ruislip,0,3172,289,26286.02795366359
Aldgate East,South Wimbledon,2,3172,1361,15369.204317682468
Aldgate East,South Woodford,3,3172,766,12646.9298612182
Aldgate East,Southfields,3,3172,1351,16307.175346405387
Aldgate East,Southgate,0,3172,874,17723.037402774553
Aldgate East,Southwark,1,3172,10326,3664.041883914386
Aldgate East,St. James's Park,117,3172,13339,5633.028237790804
Aldgate East,St. John's Wood,2,3172,3982,9051.338599004453
Aldgate East,St. Paul's,4,3172,13446,2528.4892685480827
Aldgate East,Stamford Brook,5,3172,784,14358.792535935056
Aldgate East,Stanmore,0,3172,983,24989.163292744885
Aldgate East,Stepney Green,38,3172,1879,2043.4982522998512
Aldgate East,Stockwell,4,3172,1623,6940.177430241056
Aldgate East,Stonebridge Park,0,3172,729,16537.880075053083
Aldgate East,Stratford,82,3172,55954,5877.772021427467
Aldgate East,Sudbury Hill,0,3172,277,25436.600844480323
Aldgate East,Sudbury Town,0,3172,218,23819.544229185885
Aldgate East,Swiss Cottage,1,3172,2598,10021.278891809428
Aldgate East,Temple,195,3172,6780,3668.7609454374933
Aldgate East,Theydon Bois,0,3172,98,23902.19677442753
Aldgate East,Tooting Bec,2,3172,1239,11935.355055556574
Aldgate East,Tooting Broadway,8,3172,4506,13010.316497901993
Aldgate East,Tottenham Court Road,45,3172,19126,4986.185835417258
Aldgate East,Tottenham Hale,0,3172,3239,11584.75914682992
Aldgate East,Totteridge & Whetstone,0,3172,287,19069.37040105936
Aldgate East,Tower Hill,25,3172,8286,839.2339844115774
Aldgate East,Tufnell Park,0,3172,557,8705.68529766664
Aldgate East,Turnham Green,6,3172,1515,14963.556780259927
Aldgate East,Turnpike Lane,0,3172,992,11953.382785976317
Aldgate East,Upminster,0,3172,1132,24271.88177199025
Aldgate East,Upminster Bridge,0,3172,568,22961.0991382092
Aldgate East,Upney,1,3172,485,13259.468619656103
Aldgate East,Upton Park,12,3172,1642,8169.632384493127
Aldgate East,Uxbridge,0,3172,4316,33454.3683453471
Aldgate East,Vauxhall,19,3172,16242,8447.033139750385
Aldgate East,Victoria,31,3172,33251,6410.333834109728
Aldgate East,Walthamstow Central,0,3172,5271,11346.9541644144
Aldgate East,Wanstead,0,3172,419,11340.40905904177
Aldgate East,Warren Street,3,3172,17309,5835.7210384519685
Aldgate East,Warwick Avenue,1,3172,1174,9668.506090210682
Aldgate East,Waterloo,49,3172,23466,4221.918871523232
Aldgate East,Watford,0,3172,961,36595.45039855336
Aldgate East,Wembley Central,0,3172,1327,18255.97854202154
Aldgate East,Wembley Park,1,3172,5759,17713.4196808871
Aldgate East,West Acton,0,3172,488,17674.452262694806
Aldgate East,West Brompton,11,3172,5859,10978.159103991218
Aldgate East,West Finchley,0,3172,91,16645.794357412302
Aldgate East,West Ham,13,3172,5487,5918.718247503177
Aldgate East,West Hampstead,4,3172,5856,11202.780278108563
Aldgate East,West Kensington,16,3172,1345,11354.835206532794
Aldgate East,West Ruislip,0,3172,194,29296.306876306306
Aldgate East,Westbourne Park,5,3172,1347,10642.580909143091
Aldgate East,Westminster,100,3172,15466,5072.27889788403
Aldgate East,White City,4,3172,5966,12725.253655725555
Aldgate East,Whitechapel,81,3172,17633,963.334068805331
Aldgate East,Willesden Green,0,3172,830,13403.459815213017
Aldgate East,Willesden Junction,0,3172,4165,13898.69810675343
Aldgate East,Wimbledon,24,3172,6295,19322.737380977167
Aldgate East,Wimbledon Park,0,3172,596,17666.825116387878
Aldgate East,Wood Green,0,3172,2146,12884.208411379484
Aldgate East,Wood Lane,12,3172,1578,12661.963446855474
Aldgate East,Woodford,1,3172,706,14358.884777231217
Aldgate East,Woodside Park,1,3172,745,17592.268704308586
All Saints,Bank and Monument,93,740,78549,5917.717591214726
All Saints,Beckton,1,740,442,9302.664811538218
All Saints,Bow Church,74,740,925,1997.2580361909045
All Saints,Canary Wharf,67,740,58772,1340.0887328125277
All Saints,Canning Town,9,740,15428,3021.466204876884
All Saints,Crossharbour,4,740,1208,2940.050073097404
All Saints,Custom House,0,740,845,4617.398667440989
All Saints,Cutty Sark,13,740,1748,4757.473422098444
All Saints,Cyprus,1,740,850,7324.6426550849665
All Saints,Deptford Bridge,10,740,840,6175.9797651850995
All Saints,Devons Road,27,740,611,1358.7727907246797
All Saints,East India,0,740,1522,1866.2477057316594
All Saints,Elverson Road,1,740,226,6903.480215202585
All Saints,Gallions Reach,4,740,557,8066.416535539511
